our_faction,barb_faction,budget,spacing,scenario,mix,margin,sd,sem,wins_of
Armada,Cortex,3000,56,base12-out,t1+snipe,-0.702,0.004,0.001,0/24
Armada,Cortex,3000,56,base12-out,t1+fboy,0.46,0.0,0.0,24/24
Armada,Cortex,3000,56,base12-out,zeus+fido,-0.413,0.033,0.007,0/24
Armada,Cortex,3000,56,base12-out,zeus+sptk,-0.244,0.031,0.006,0/24
Armada,Cortex,3000,56,base12-out,zeus+snipe,-0.723,0.018,0.004,0/24
Armada,Cortex,3000,56,base12-out,mace+zeus,-0.47,0.009,0.002,0/24
Armada,Cortex,3000,56,base12-out,t1+zeus+fido,-0.437,0.013,0.003,0/24
Armada,Cortex,3000,56,base12-out,t1+zeus(25),-0.446,0.01,0.002,0/24
Armada,Cortex,3000,56,base12-out,t1+zeus(75),-0.501,0.006,0.001,0/24
Armada,Cortex,3000,160,base12-out,t1-line,-0.368,0.014,0.003,0/24
Armada,Cortex,3000,160,base12-out,t1-mace,-0.453,0.025,0.005,0/24
Armada,Cortex,3000,160,base12-out,zeus,-0.278,0.007,0.001,0/24
Armada,Cortex,3000,160,base12-out,mav,-0.502,0.068,0.014,0/24
Armada,Cortex,3000,160,base12-out,fido,-0.604,0.046,0.009,0/24
Armada,Cortex,3000,160,base12-out,sptk,-0.389,0.075,0.015,0/24
Armada,Cortex,3000,160,base12-out,snipe,-0.96,0.0,0.0,0/24
Armada,Cortex,3000,160,base12-out,fboy,0.615,0.11,0.022,24/24
Armada,Cortex,3000,160,base12-out,fast,-0.59,0.026,0.005,0/24
Armada,Cortex,3000,160,base12-out,amph,-0.441,0.009,0.002,0/24
Armada,Cortex,3000,160,base12-out,t1+zeus,-0.342,0.005,0.001,0/24
Armada,Cortex,3000,160,base12-out,t1+mav,-0.442,0.015,0.003,0/24
Armada,Cortex,3000,160,base12-out,t1+fido,-0.366,0.015,0.003,0/24
Armada,Cortex,3000,160,base12-out,t1+sptk,-0.28,0.019,0.004,0/24
Armada,Cortex,3000,160,base12-out,t1+snipe,-0.651,0.02,0.004,0/24
Armada,Cortex,3000,160,base12-out,t1+fboy,0.378,0.099,0.02,24/24
Armada,Cortex,3000,160,base12-out,zeus+fido,-0.338,0.01,0.002,0/24
Armada,Cortex,3000,160,base12-out,zeus+sptk,-0.279,0.004,0.001,0/24
Armada,Cortex,3000,160,base12-out,zeus+snipe,-0.28,0.0,0.0,0/24
Armada,Cortex,3000,160,base12-out,mace+zeus,-0.301,0.007,0.001,0/24
Armada,Cortex,3000,160,base12-out,t1+zeus+fido,-0.337,0.015,0.003,0/24
Armada,Cortex,3000,160,base12-out,t1+zeus(25),-0.352,0.004,0.001,0/24
Armada,Cortex,3000,160,base12-out,t1+zeus(75),-0.298,0.022,0.004,0/24
Armada,Cortex,6000,56,field20,t1-line,-0.062,0.112,0.023,4/24
Armada,Cortex,6000,56,field20,t1-mace,-0.436,0.028,0.006,0/24
Armada,Cortex,6000,56,field20,zeus,-0.411,0.014,0.003,0/24
Armada,Cortex,6000,56,field20,mav,-0.471,0.009,0.002,0/24
Armada,Cortex,6000,56,field20,fido,0.191,0.02,0.004,24/24
Armada,Cortex,6000,56,field20,sptk,-0.495,0.157,0.032,0/24
Armada,Cortex,6000,56,field20,snipe,-0.942,0.004,0.001,0/24
Armada,Cortex,6000,56,field20,fboy,0.549,0.024,0.005,24/24
Armada,Cortex,6000,56,field20,fast,-0.688,0.022,0.004,0/24
Armada,Cortex,6000,56,field20,amph,-0.608,0.014,0.003,0/24
Armada,Cortex,6000,56,field20,t1+zeus,0.026,0.045,0.009,14/24
Armada,Cortex,6000,56,field20,t1+mav,-0.338,0.096,0.02,0/24
Armada,Cortex,6000,56,field20,t1+fido,0.54,0.051,0.01,24/24
Armada,Cortex,6000,56,field20,t1+sptk,0.278,0.128,0.026,23/24
Armada,Cortex,6000,56,field20,t1+snipe,-0.434,0.054,0.011,0/24
Armada,Cortex,6000,56,field20,t1+fboy,0.373,0.188,0.038,20/24
Armada,Cortex,6000,56,field20,zeus+fido,0.475,0.069,0.014,24/24
Armada,Cortex,6000,56,field20,zeus+sptk,0.317,0.088,0.018,24/24
Armada,Cortex,6000,56,field20,zeus+snipe,-0.564,0.011,0.002,0/24
Armada,Cortex,6000,56,field20,mace+zeus,-0.109,0.093,0.019,2/24
Armada,Cortex,6000,56,field20,t1+zeus+fido,0.371,0.067,0.014,24/24
Armada,Cortex,6000,56,field20,t1+zeus(25),0.017,0.055,0.011,12/24
Armada,Cortex,6000,56,field20,t1+zeus(75),-0.151,0.056,0.011,0/24
Armada,Cortex,6000,160,field20,t1-line,-0.025,0.062,0.013,7/24
Armada,Cortex,6000,160,field20,t1-mace,-0.205,0.04,0.008,0/24
Armada,Cortex,6000,160,field20,zeus,0.091,0.021,0.004,24/24
Armada,Cortex,6000,160,field20,mav,-0.263,0.028,0.006,0/24
Armada,Cortex,6000,160,field20,fido,0.391,0.068,0.014,24/24
Armada,Cortex,6000,160,field20,sptk,0.176,0.097,0.02,23/24
Armada,Cortex,6000,160,field20,snipe,-0.95,0.0,0.0,0/24
Armada,Cortex,6000,160,field20,fboy,0.684,0.019,0.004,24/24
Armada,Cortex,6000,160,field20,fast,-0.511,0.023,0.005,0/24
Armada,Cortex,6000,160,field20,amph,-0.288,0.037,0.008,0/24
Armada,Cortex,6000,160,field20,t1+zeus,0.294,0.048,0.01,24/24
Armada,Cortex,6000,160,field20,t1+mav,-0.107,0.08,0.016,2/24
Armada,Cortex,6000,160,field20,t1+fido,0.534,0.026,0.005,24/24
Armada,Cortex,6000,160,field20,t1+sptk,0.586,0.026,0.005,24/24
Armada,Cortex,6000,160,field20,t1+snipe,-0.294,0.064,0.013,0/24
Armada,Cortex,6000,160,field20,t1+fboy,0.578,0.01,0.002,24/24
Armada,Cortex,6000,160,field20,zeus+fido,0.517,0.024,0.005,24/24
Armada,Cortex,6000,160,field20,zeus+sptk,0.497,0.014,0.003,24/24
Armada,Cortex,6000,160,field20,zeus+snipe,-0.304,0.03,0.006,0/24
Armada,Cortex,6000,160,field20,mace+zeus,0.333,0.052,0.011,24/24
Armada,Cortex,6000,160,field20,t1+zeus+fido,0.398,0.019,0.004,24/24
Armada,Cortex,6000,160,field20,t1+zeus(25),0.096,0.054,0.011,24/24
Armada,Cortex,6000,160,field20,t1+zeus(75),0.242,0.016,0.003,24/24
Armada,Cortex,6000,56,field25,t1-line,0.087,0.067,0.014,22/24
Armada,Cortex,6000,56,field25,t1-mace,-0.32,0.047,0.01,0/24
Armada,Cortex,6000,56,field25,zeus,-0.443,0.021,0.004,0/24
Armada,Cortex,6000,56,field25,mav,-0.379,0.046,0.009,0/24
Armada,Cortex,6000,56,field25,fido,0.306,0.034,0.007,24/24
Armada,Cortex,6000,56,field25,sptk,-0.49,0.266,0.054,0/24
Armada,Cortex,6000,56,field25,snipe,-0.921,0.004,0.001,0/24
Armada,Cortex,6000,56,field25,fboy,0.706,0.023,0.005,24/24
Armada,Cortex,6000,56,field25,fast,-0.669,0.033,0.007,0/24
Armada,Cortex,6000,56,field25,amph,-0.564,0.016,0.003,0/24
Armada,Cortex,6000,56,field25,t1+zeus,0.056,0.093,0.019,13/24
Armada,Cortex,6000,56,field25,t1+mav,-0.181,0.084,0.017,0/24
Armada,Cortex,6000,56,field25,t1+fido,0.584,0.05,0.01,24/24
Armada,Cortex,6000,56,field25,t1+sptk,0.394,0.071,0.015,24/24
Armada,Cortex,6000,56,field25,t1+snipe,-0.305,0.073,0.015,0/24
Armada,Cortex,6000,56,field25,t1+fboy,0.509,0.157,0.032,23/24
Armada,Cortex,6000,56,field25,zeus+fido,0.43,0.117,0.024,24/24
Armada,Cortex,6000,56,field25,zeus+sptk,0.377,0.057,0.012,24/24
Armada,Cortex,6000,56,field25,zeus+snipe,-0.542,0.008,0.002,0/24
Armada,Cortex,6000,56,field25,mace+zeus,-0.005,0.137,0.028,10/24
Armada,Cortex,6000,56,field25,t1+zeus+fido,0.42,0.039,0.008,24/24
Armada,Cortex,6000,56,field25,t1+zeus(25),0.066,0.076,0.015,19/24
Armada,Cortex,6000,56,field25,t1+zeus(75),-0.105,0.028,0.006,0/24
Armada,Cortex,6000,160,field25,t1-line,0.11,0.052,0.011,24/24
Armada,Cortex,6000,160,field25,t1-mace,-0.16,0.046,0.009,0/24
Armada,Cortex,6000,160,field25,zeus,0.088,0.022,0.005,24/24
Armada,Cortex,6000,160,field25,mav,-0.253,0.038,0.008,0/24
Armada,Cortex,6000,160,field25,fido,0.436,0.078,0.016,24/24
Armada,Cortex,6000,160,field25,sptk,0.209,0.085,0.017,24/24
Armada,Cortex,6000,160,field25,snipe,0.14,0.0,0.0,24/24
Armada,Cortex,6000,160,field25,fboy,0.695,0.021,0.004,24/24
Armada,Cortex,6000,160,field25,fast,-0.527,0.027,0.006,0/24
Armada,Cortex,6000,160,field25,amph,-0.199,0.057,0.012,0/24
Armada,Cortex,6000,160,field25,t1+zeus,0.364,0.017,0.004,24/24
Armada,Cortex,6000,160,field25,t1+mav,-0.228,0.057,0.012,0/24
Armada,Cortex,6000,160,field25,t1+fido,0.533,0.018,0.004,24/24
Armada,Cortex,6000,160,field25,t1+sptk,0.567,0.021,0.004,24/24
Armada,Cortex,6000,160,field25,t1+snipe,-0.193,0.077,0.016,1/24
Armada,Cortex,6000,160,field25,t1+fboy,0.612,0.014,0.003,24/24
Armada,Cortex,6000,160,field25,zeus+fido,0.576,0.026,0.005,24/24
Armada,Cortex,6000,160,field25,zeus+sptk,0.508,0.029,0.006,24/24
Armada,Cortex,6000,160,field25,zeus+snipe,-0.245,0.033,0.007,0/24
Armada,Cortex,6000,160,field25,mace+zeus,0.262,0.072,0.015,24/24
Armada,Cortex,6000,160,field25,t1+zeus+fido,0.435,0.047,0.01,24/24
Armada,Cortex,6000,160,field25,t1+zeus(25),0.245,0.015,0.003,24/24
Armada,Cortex,6000,160,field25,t1+zeus(75),0.291,0.018,0.004,24/24
Armada,Cortex,6000,56,t1only,t1-line,-0.062,0.112,0.023,4/24
Armada,Cortex,6000,56,t1only,t1-mace,-0.436,0.028,0.006,0/24
Armada,Cortex,6000,56,t1only,zeus,-0.411,0.014,0.003,0/24
Armada,Cortex,6000,56,t1only,mav,-0.471,0.009,0.002,0/24
Armada,Cortex,6000,56,t1only,fido,0.191,0.02,0.004,24/24
Armada,Cortex,6000,56,t1only,sptk,-0.495,0.157,0.032,0/24
Armada,Cortex,6000,56,t1only,snipe,-0.942,0.004,0.001,0/24
Armada,Cortex,6000,56,t1only,fboy,0.549,0.024,0.005,24/24
Armada,Cortex,6000,56,t1only,fast,-0.688,0.022,0.004,0/24
Armada,Cortex,6000,56,t1only,amph,-0.608,0.014,0.003,0/24
Armada,Cortex,6000,56,t1only,t1+zeus,0.026,0.045,0.009,14/24
Armada,Cortex,6000,56,t1only,t1+mav,-0.338,0.096,0.02,0/24
Armada,Cortex,6000,56,t1only,t1+fido,0.54,0.051,0.01,24/24
Armada,Cortex,6000,56,t1only,t1+sptk,0.278,0.128,0.026,23/24
Armada,Cortex,6000,56,t1only,t1+snipe,-0.434,0.054,0.011,0/24
Armada,Cortex,6000,56,t1only,t1+fboy,0.373,0.188,0.038,20/24
Armada,Cortex,6000,56,t1only,zeus+fido,0.475,0.069,0.014,24/24
Armada,Cortex,6000,56,t1only,zeus+sptk,0.317,0.088,0.018,24/24
Armada,Cortex,6000,56,t1only,zeus+snipe,-0.564,0.011,0.002,0/24
Armada,Cortex,6000,56,t1only,mace+zeus,-0.109,0.093,0.019,2/24
Armada,Cortex,6000,56,t1only,t1+zeus+fido,0.371,0.067,0.014,24/24
Armada,Cortex,6000,56,t1only,t1+zeus(25),0.017,0.055,0.011,12/24
Armada,Cortex,6000,56,t1only,t1+zeus(75),-0.151,0.056,0.011,0/24
Armada,Cortex,6000,160,t1only,t1-line,-0.025,0.062,0.013,7/24
Armada,Cortex,6000,160,t1only,t1-mace,-0.205,0.04,0.008,0/24
Armada,Cortex,6000,160,t1only,zeus,0.091,0.021,0.004,24/24
Armada,Cortex,6000,160,t1only,mav,-0.263,0.028,0.006,0/24
Armada,Cortex,6000,160,t1only,fido,0.391,0.068,0.014,24/24
Armada,Cortex,6000,160,t1only,sptk,0.176,0.097,0.02,23/24
Armada,Cortex,6000,160,t1only,snipe,-0.95,0.0,0.0,0/24
Armada,Cortex,6000,160,t1only,fboy,0.684,0.019,0.004,24/24
Armada,Cortex,6000,160,t1only,fast,-0.511,0.023,0.005,0/24
Armada,Cortex,6000,160,t1only,amph,-0.288,0.037,0.008,0/24
Armada,Cortex,6000,160,t1only,t1+zeus,0.294,0.048,0.01,24/24
Armada,Cortex,6000,160,t1only,t1+mav,-0.107,0.08,0.016,2/24
Armada,Cortex,6000,160,t1only,t1+fido,0.534,0.026,0.005,24/24
Armada,Cortex,6000,160,t1only,t1+sptk,0.586,0.026,0.005,24/24
Armada,Cortex,6000,160,t1only,t1+snipe,-0.294,0.064,0.013,0/24
Armada,Cortex,6000,160,t1only,t1+fboy,0.578,0.01,0.002,24/24
Armada,Cortex,6000,160,t1only,zeus+fido,0.517,0.024,0.005,24/24
Armada,Cortex,6000,160,t1only,zeus+sptk,0.497,0.014,0.003,24/24
Armada,Cortex,6000,160,t1only,zeus+snipe,-0.304,0.03,0.006,0/24
Armada,Cortex,6000,160,t1only,mace+zeus,0.333,0.052,0.011,24/24
Armada,Cortex,6000,160,t1only,t1+zeus+fido,0.398,0.019,0.004,24/24
Armada,Cortex,6000,160,t1only,t1+zeus(25),0.096,0.054,0.011,24/24
Armada,Cortex,6000,160,t1only,t1+zeus(75),0.242,0.016,0.003,24/24
Armada,Cortex,6000,56,base6-hold,t1-line,-0.549,0.014,0.003,0/24
Armada,Cortex,6000,56,base6-hold,t1-mace,-0.495,0.008,0.002,0/24
Armada,Cortex,6000,56,base6-hold,zeus,-0.617,0.011,0.002,0/24
Armada,Cortex,6000,56,base6-hold,mav,-0.61,0.005,0.001,0/24
Armada,Cortex,6000,56,base6-hold,fido,-0.151,0.007,0.001,0/24
Armada,Cortex,6000,56,base6-hold,sptk,0.881,0.013,0.003,24/24
Armada,Cortex,6000,56,base6-hold,snipe,0.56,0.0,0.0,24/24
Armada,Cortex,6000,56,base6-hold,fboy,1.0,0.0,0.0,24/24
Armada,Cortex,6000,56,base6-hold,fast,-0.769,0.013,0.003,0/24
Armada,Cortex,6000,56,base6-hold,amph,-0.642,0.014,0.003,0/24
Armada,Cortex,6000,56,base6-hold,t1+zeus,-0.496,0.011,0.002,0/24
Armada,Cortex,6000,56,base6-hold,t1+mav,-0.611,0.003,0.001,0/24
Armada,Cortex,6000,56,base6-hold,t1+fido,-0.252,0.036,0.007,0/24
Armada,Cortex,6000,56,base6-hold,t1+sptk,0.295,0.059,0.012,24/24
Armada,Cortex,6000,56,base6-hold,t1+snipe,0.198,0.089,0.018,23/24
Armada,Cortex,6000,56,base6-hold,t1+fboy,0.472,0.007,0.001,24/24
Armada,Cortex,6000,56,base6-hold,zeus+fido,-0.26,0.012,0.002,0/24
Armada,Cortex,6000,56,base6-hold,zeus+sptk,0.325,0.034,0.007,24/24
Armada,Cortex,6000,56,base6-hold,zeus+snipe,-0.031,0.091,0.019,2/24
Armada,Cortex,6000,56,base6-hold,mace+zeus,-0.571,0.007,0.001,0/24
Armada,Cortex,6000,56,base6-hold,t1+zeus+fido,-0.33,0.036,0.007,0/24
Armada,Cortex,6000,56,base6-hold,t1+zeus(25),-0.552,0.012,0.002,0/24
Armada,Cortex,6000,56,base6-hold,t1+zeus(75),-0.583,0.008,0.002,0/24
Armada,Cortex,6000,160,base6-hold,t1-line,-0.216,0.012,0.003,0/24
Armada,Cortex,6000,160,base6-hold,t1-mace,-0.148,0.022,0.005,0/24
Armada,Cortex,6000,160,base6-hold,zeus,0.231,0.027,0.005,24/24
Armada,Cortex,6000,160,base6-hold,mav,-0.174,0.013,0.003,0/24
Armada,Cortex,6000,160,base6-hold,fido,-0.262,0.013,0.003,0/24
Armada,Cortex,6000,160,base6-hold,sptk,0.32,0.032,0.007,24/24
Armada,Cortex,6000,160,base6-hold,snipe,0.239,0.155,0.032,20/24
Armada,Cortex,6000,160,base6-hold,fboy,0.99,0.0,0.0,24/24
Armada,Cortex,6000,160,base6-hold,fast,-0.351,0.032,0.006,0/24
Armada,Cortex,6000,160,base6-hold,amph,-0.1,0.05,0.01,1/24
Armada,Cortex,6000,160,base6-hold,t1+zeus,0.263,0.023,0.005,24/24
Armada,Cortex,6000,160,base6-hold,t1+mav,-0.2,0.031,0.006,0/24
Armada,Cortex,6000,160,base6-hold,t1+fido,-0.311,0.015,0.003,0/24
Armada,Cortex,6000,160,base6-hold,t1+sptk,-0.092,0.093,0.019,4/24
Armada,Cortex,6000,160,base6-hold,t1+snipe,-0.269,0.004,0.001,0/24
Armada,Cortex,6000,160,base6-hold,t1+fboy,0.377,0.018,0.004,24/24
Armada,Cortex,6000,160,base6-hold,zeus+fido,-0.076,0.093,0.019,6/24
Armada,Cortex,6000,160,base6-hold,zeus+sptk,-0.025,0.059,0.012,4/24
Armada,Cortex,6000,160,base6-hold,zeus+snipe,-0.064,0.097,0.02,2/24
Armada,Cortex,6000,160,base6-hold,mace+zeus,0.311,0.011,0.002,24/24
Armada,Cortex,6000,160,base6-hold,t1+zeus+fido,-0.137,0.037,0.008,0/24
Armada,Cortex,6000,160,base6-hold,t1+zeus(25),-0.094,0.126,0.026,6/24
Armada,Cortex,6000,160,base6-hold,t1+zeus(75),0.385,0.017,0.004,24/24
Armada,Cortex,6000,56,base6-out,t1-line,-0.185,0.015,0.003,0/24
Armada,Cortex,6000,56,base6-out,t1-mace,-0.378,0.041,0.008,0/24
Armada,Cortex,6000,56,base6-out,zeus,-0.458,0.029,0.006,0/24
Armada,Cortex,6000,56,base6-out,mav,-0.467,0.048,0.01,0/24
Armada,Cortex,6000,56,base6-out,fido,-0.062,0.05,0.01,2/24
Armada,Cortex,6000,56,base6-out,sptk,-0.497,0.162,0.033,0/24
Armada,Cortex,6000,56,base6-out,snipe,-0.941,0.003,0.001,0/24
Armada,Cortex,6000,56,base6-out,fboy,0.722,0.021,0.004,24/24
Armada,Cortex,6000,56,base6-out,fast,-0.767,0.011,0.002,0/24
Armada,Cortex,6000,56,base6-out,amph,-0.677,0.017,0.004,0/24
Armada,Cortex,6000,56,base6-out,t1+zeus,-0.211,0.022,0.005,0/24
Armada,Cortex,6000,56,base6-out,t1+mav,-0.298,0.02,0.004,0/24
Armada,Cortex,6000,56,base6-out,t1+fido,0.232,0.086,0.017,24/24
Armada,Cortex,6000,56,base6-out,t1+sptk,-0.013,0.08,0.016,10/24
Armada,Cortex,6000,56,base6-out,t1+snipe,-0.428,0.056,0.011,0/24
Armada,Cortex,6000,56,base6-out,t1+fboy,0.434,0.13,0.026,23/24
Armada,Cortex,6000,56,base6-out,zeus+fido,0.053,0.167,0.034,10/24
Armada,Cortex,6000,56,base6-out,zeus+sptk,0.106,0.08,0.016,22/24
Armada,Cortex,6000,56,base6-out,zeus+snipe,-0.622,0.009,0.002,0/24
Armada,Cortex,6000,56,base6-out,mace+zeus,-0.164,0.018,0.004,0/24
Armada,Cortex,6000,56,base6-out,t1+zeus+fido,-0.014,0.065,0.013,6/24
Armada,Cortex,6000,56,base6-out,t1+zeus(25),-0.235,0.021,0.004,0/24
Armada,Cortex,6000,56,base6-out,t1+zeus(75),-0.256,0.022,0.005,0/24
Armada,Cortex,6000,160,base6-out,t1-line,-0.161,0.012,0.002,0/24
Armada,Cortex,6000,160,base6-out,t1-mace,-0.345,0.026,0.005,0/24
Armada,Cortex,6000,160,base6-out,zeus,-0.182,0.007,0.002,0/24
Armada,Cortex,6000,160,base6-out,mav,-0.262,0.05,0.01,0/24
Armada,Cortex,6000,160,base6-out,fido,-0.132,0.021,0.004,0/24
Armada,Cortex,6000,160,base6-out,sptk,-0.165,0.023,0.005,0/24
Armada,Cortex,6000,160,base6-out,snipe,-0.83,0.0,0.0,0/24
Armada,Cortex,6000,160,base6-out,fboy,0.732,0.02,0.004,24/24
Armada,Cortex,6000,160,base6-out,fast,-0.625,0.018,0.004,0/24
Armada,Cortex,6000,160,base6-out,amph,-0.237,0.018,0.004,0/24
Armada,Cortex,6000,160,base6-out,t1+zeus,-0.111,0.016,0.003,0/24
Armada,Cortex,6000,160,base6-out,t1+mav,-0.252,0.028,0.006,0/24
Armada,Cortex,6000,160,base6-out,t1+fido,-0.084,0.039,0.008,1/24
Armada,Cortex,6000,160,base6-out,t1+sptk,-0.009,0.082,0.017,9/24
Armada,Cortex,6000,160,base6-out,t1+snipe,-0.253,0.098,0.02,0/24
Armada,Cortex,6000,160,base6-out,t1+fboy,0.47,0.0,0.0,24/24
Armada,Cortex,6000,160,base6-out,zeus+fido,0.027,0.123,0.025,12/24
Armada,Cortex,6000,160,base6-out,zeus+sptk,0.011,0.077,0.016,10/24
Armada,Cortex,6000,160,base6-out,zeus+snipe,-0.379,0.034,0.007,0/24
Armada,Cortex,6000,160,base6-out,mace+zeus,0.005,0.072,0.015,13/24
Armada,Cortex,6000,160,base6-out,t1+zeus+fido,-0.128,0.015,0.003,0/24
Armada,Cortex,6000,160,base6-out,t1+zeus(25),-0.117,0.019,0.004,0/24
Armada,Cortex,6000,160,base6-out,t1+zeus(75),-0.128,0.013,0.003,0/24
Armada,Cortex,6000,56,base12-hold,t1-line,-0.582,0.004,0.001,0/24
Armada,Cortex,6000,56,base12-hold,t1-mace,-0.526,0.01,0.002,0/24
Armada,Cortex,6000,56,base12-hold,zeus,-0.615,0.011,0.002,0/24
Armada,Cortex,6000,56,base12-hold,mav,-0.64,0.0,0.0,0/24
Armada,Cortex,6000,56,base12-hold,fido,-0.174,0.012,0.002,0/24
Armada,Cortex,6000,56,base12-hold,sptk,0.76,0.0,0.0,24/24
Armada,Cortex,6000,56,base12-hold,snipe,-0.06,0.0,0.0,0/24
Armada,Cortex,6000,56,base12-hold,fboy,1.0,0.0,0.0,24/24
Armada,Cortex,6000,56,base12-hold,fast,-0.816,0.005,0.001,0/24
Armada,Cortex,6000,56,base12-hold,amph,-0.693,0.009,0.002,0/24
Armada,Cortex,6000,56,base12-hold,t1+zeus,-0.592,0.008,0.002,0/24
Armada,Cortex,6000,56,base12-hold,t1+mav,-0.634,0.005,0.001,0/24
Armada,Cortex,6000,56,base12-hold,t1+fido,-0.346,0.04,0.008,0/24
Armada,Cortex,6000,56,base12-hold,t1+sptk,0.169,0.078,0.016,23/24
Armada,Cortex,6000,56,base12-hold,t1+snipe,0.212,0.009,0.002,24/24
Armada,Cortex,6000,56,base12-hold,t1+fboy,0.47,0.0,0.0,24/24
Armada,Cortex,6000,56,base12-hold,zeus+fido,-0.391,0.008,0.002,0/24
Armada,Cortex,6000,56,base12-hold,zeus+sptk,0.308,0.032,0.007,24/24
Armada,Cortex,6000,56,base12-hold,zeus+snipe,0.033,0.066,0.013,11/24
Armada,Cortex,6000,56,base12-hold,mace+zeus,-0.599,0.005,0.001,0/24
Armada,Cortex,6000,56,base12-hold,t1+zeus+fido,-0.422,0.036,0.007,0/24
Armada,Cortex,6000,56,base12-hold,t1+zeus(25),-0.587,0.008,0.002,0/24
Armada,Cortex,6000,56,base12-hold,t1+zeus(75),-0.619,0.005,0.001,0/24
Armada,Cortex,6000,160,base12-hold,t1-line,-0.317,0.029,0.006,0/24
Armada,Cortex,6000,160,base12-hold,t1-mace,-0.186,0.017,0.003,0/24
Armada,Cortex,6000,160,base12-hold,zeus,0.099,0.026,0.005,24/24
Armada,Cortex,6000,160,base12-hold,mav,-0.297,0.04,0.008,0/24
Armada,Cortex,6000,160,base12-hold,fido,-0.282,0.01,0.002,0/24
Armada,Cortex,6000,160,base12-hold,sptk,0.308,0.033,0.007,24/24
Armada,Cortex,6000,160,base12-hold,snipe,0.312,0.071,0.015,24/24
Armada,Cortex,6000,160,base12-hold,fboy,1.0,0.0,0.0,24/24
Armada,Cortex,6000,160,base12-hold,fast,-0.561,0.007,0.001,0/24
Armada,Cortex,6000,160,base12-hold,amph,-0.296,0.018,0.004,0/24
Armada,Cortex,6000,160,base12-hold,t1+zeus,-0.119,0.02,0.004,0/24
Armada,Cortex,6000,160,base12-hold,t1+mav,-0.318,0.024,0.005,0/24
Armada,Cortex,6000,160,base12-hold,t1+fido,-0.395,0.018,0.004,0/24
Armada,Cortex,6000,160,base12-hold,t1+sptk,-0.168,0.098,0.02,1/24
Armada,Cortex,6000,160,base12-hold,t1+snipe,-0.28,0.0,0.0,0/24
Armada,Cortex,6000,160,base12-hold,t1+fboy,0.396,0.034,0.007,24/24
Armada,Cortex,6000,160,base12-hold,zeus+fido,-0.233,0.011,0.002,0/24
Armada,Cortex,6000,160,base12-hold,zeus+sptk,-0.155,0.051,0.01,0/24
Armada,Cortex,6000,160,base12-hold,zeus+snipe,-0.191,0.021,0.004,0/24
Armada,Cortex,6000,160,base12-hold,mace+zeus,-0.092,0.061,0.012,3/24
Armada,Cortex,6000,160,base12-hold,t1+zeus+fido,-0.26,0.014,0.003,0/24
Armada,Cortex,6000,160,base12-hold,t1+zeus(25),-0.273,0.02,0.004,0/24
Armada,Cortex,6000,160,base12-hold,t1+zeus(75),0.265,0.02,0.004,24/24
Armada,Cortex,6000,56,base12-out,t1-line,-0.249,0.01,0.002,0/24
Armada,Cortex,6000,56,base12-out,t1-mace,-0.439,0.04,0.008,0/24
Armada,Cortex,6000,56,base12-out,zeus,-0.544,0.016,0.003,0/24
Armada,Cortex,6000,56,base12-out,mav,-0.475,0.05,0.01,0/24
Armada,Cortex,6000,56,base12-out,fido,-0.18,0.019,0.004,0/24
Armada,Cortex,6000,56,base12-out,sptk,-0.55,0.129,0.026,0/24
Armada,Cortex,6000,56,base12-out,snipe,-0.95,0.0,0.0,0/24
Armada,Cortex,6000,56,base12-out,fboy,0.772,0.022,0.005,24/24
Armada,Cortex,6000,56,base12-out,fast,-0.78,0.013,0.003,0/24
Armada,Cortex,6000,56,base12-out,amph,-0.71,0.01,0.002,0/24
Armada,Cortex,6000,56,base12-out,t1+zeus,-0.273,0.012,0.002,0/24
Armada,Cortex,6000,56,base12-out,t1+mav,-0.328,0.02,0.004,0/24
Armada,Cortex,6000,56,base12-out,t1+fido,0.008,0.091,0.019,9/24
Armada,Cortex,6000,56,base12-out,t1+sptk,0.083,0.081,0.017,21/24
Armada,Cortex,6000,56,base12-out,t1+snipe,-0.463,0.045,0.009,0/24
Armada,Cortex,6000,56,base12-out,t1+fboy,0.383,0.177,0.036,23/24
Armada,Cortex,6000,56,base12-out,zeus+fido,-0.133,0.034,0.007,0/24
Armada,Cortex,6000,56,base12-out,zeus+sptk,0.081,0.102,0.021,17/24
Armada,Cortex,6000,56,base12-out,zeus+snipe,-0.64,0.01,0.002,0/24
Armada,Cortex,6000,56,base12-out,mace+zeus,-0.283,0.021,0.004,0/24
Armada,Cortex,6000,56,base12-out,t1+zeus+fido,-0.161,0.02,0.004,0/24
Armada,Cortex,6000,56,base12-out,t1+zeus(25),-0.273,0.013,0.003,0/24
Armada,Cortex,6000,56,base12-out,t1+zeus(75),-0.329,0.008,0.002,0/24
Armada,Cortex,6000,160,base12-out,t1-line,-0.242,0.015,0.003,0/24
Armada,Cortex,6000,160,base12-out,t1-mace,-0.329,0.031,0.006,0/24
Armada,Cortex,6000,160,base12-out,zeus,-0.176,0.007,0.001,0/24
Armada,Cortex,6000,160,base12-out,mav,-0.261,0.015,0.003,0/24
Armada,Cortex,6000,160,base12-out,fido,-0.19,0.021,0.004,0/24
Armada,Cortex,6000,160,base12-out,sptk,-0.183,0.022,0.004,0/24
Armada,Cortex,6000,160,base12-out,snipe,-0.84,0.0,0.0,0/24
