match,site,sequence,x,y,rep,x_end,x_team,n_x,n_y,metal_x,metal_y,winner,reason,seconds,contact_seconds,survivors_x,survivors_y,value_left_x,value_left_y,damage_taken_x,damage_taken_y
0,1,16,corfav,armjanus,2,west,1,46,5,1196,1200,y,wiped,47.5,6.0,0,2,0.000,0.273,9774,4356
1,1,17,corfav,corak,1,east,0,46,28,1196,1204,y,wiped,11.0,4.5,0,24,0.000,0.716,4424,2355
0,0,18,armfav,corgator,2,west,1,39,10,1209,1200,y,wiped,12.0,4.5,0,10,0.000,0.674,4677,2768
1,0,17,armflea,armjeth,2,west,1,59,10,1239,1250,x,wiped,30.0,6.0,53,0,0.743,0.000,1007,6349
0,0,19,corfav,corllt,1,east,0,45,13,1170,1170,y,wiped,21.5,6.5,0,11,0.000,0.723,5811,2457
1,0,18,armfav,armflash,2,west,1,39,11,1209,1210,y,wiped,12.5,4.5,0,10,0.000,0.615,4390,3187
0,1,17,armfav,armart,0,west,0,39,9,1209,1215,y,wiped,58.0,5.5,0,2,0.000,0.222,7405,4386
1,1,18,corfav,armwar,2,west,1,52,5,1352,1350,y,wiped,44.5,5.0,0,5,0.000,0.801,5206,1649
1,0,19,armfav,armpw,3,east,1,38,22,1178,1188,y,wiped,10.0,4.5,0,20,0.000,0.597,4273,3426
0,0,20,corfav,armjeth,2,west,1,48,10,1248,1250,x,wiped,31.0,5.5,47,0,0.828,0.000,784,6351
1,1,19,armfav,armllt,3,east,1,41,15,1271,1275,y,wiped,18.5,5.5,0,12,0.000,0.727,5379,2669
0,1,18,armflea,armpw,3,east,1,57,22,1197,1188,y,wiped,13.0,5.0,0,15,0.000,0.396,3740,5159
0,0,21,armfav,armjanus,2,west,1,39,5,1209,1200,y,wiped,28.5,6.0,0,2,0.000,0.259,11534,4036
1,0,20,corfav,armllt,0,west,0,46,14,1196,1190,draw,stalemate,77.5,6.0,3,12,0.065,0.792,4735,1979
0,1,19,corfav,corwolv,2,west,1,46,7,1196,1190,y,wiped,81.5,6.0,0,2,0.000,0.254,11194,3965
1,0,21,armflea,armstump,2,west,1,54,5,1134,1125,y,wiped,36.5,6.0,0,5,0.000,0.599,5863,3766
1,1,20,corfav,corwolv,0,west,0,46,7,1196,1190,y,wiped,104.0,6.0,0,1,0.000,0.069,10268,5248
0,0,22,corfav,armrock,2,west,1,46,10,1196,1200,y,wiped,62.5,5.5,0,3,0.000,0.228,8813,5971
0,1,20,armfav,armrock,2,west,1,39,10,1209,1200,y,wiped,25.5,5.5,0,4,0.000,0.345,6985,4918
1,1,21,corfav,armpw,3,east,1,46,22,1196,1188,y,wiped,12.0,5.0,0,16,0.000,0.520,4394,4102
1,0,22,armflea,armjeth,3,east,1,59,10,1239,1250,x,wiped,30.0,5.5,50,0,0.741,0.000,1019,6337
0,1,21,corfav,armjeth,3,east,1,48,10,1248,1250,x,wiped,31.0,5.5,45,0,0.757,0.000,1119,6335
1,1,22,armflea,corraid,2,west,1,56,5,1176,1175,y,wiped,38.0,5.5,0,5,0.000,0.486,6071,5348
0,0,23,armflea,armllt,2,west,1,57,14,1197,1190,draw,stalemate,79.5,6.5,2,12,0.035,0.758,4460,2305
1,1,23,corfav,corlevlr,3,east,1,42,5,1092,1100,y,wiped,10.5,5.5,0,5,0.000,0.875,8283,923
1,0,23,armflea,corlevlr,2,west,1,52,5,1092,1100,y,wiped,56.0,6.0,0,5,0.000,0.947,8874,399
0,1,22,armfav,armart,2,west,1,39,9,1209,1215,y,wiped,44.5,5.5,0,2,0.000,0.214,7818,4450
0,0,24,armflea,corfav,2,west,1,57,46,1197,1196,x,wiped,29.5,4.0,10,0,0.126,0.000,3267,4513
0,1,23,corfav,armllt,3,east,1,46,14,1196,1190,y,wiped,15.0,6.0,0,12,0.000,0.798,5591,1846
1,0,24,armfav,corfav,2,west,1,38,45,1178,1170,y,wiped,22.0,4.0,0,14,0.000,0.229,4269,3354
1,1,24,armflea,armart,3,east,1,58,9,1218,1215,y,wiped,49.0,6.5,0,4,0.000,0.301,7401,3971
0,1,24,armfav,armham,2,west,1,38,9,1178,1170,y,wiped,18.5,5.5,0,6,0.000,0.543,6734,4312
1,0,25,corfav,corgator,2,west,1,46,10,1196,1200,y,wiped,29.0,5.0,0,10,0.000,0.689,4752,2640
1,1,25,armflea,armham,3,east,1,56,9,1176,1170,y,wiped,18.5,6.0,0,7,0.000,0.526,6586,4492
0,0,25,corfav,corstorm,2,west,1,47,11,1222,1210,y,wiped,57.5,6.0,0,6,0.000,0.360,8670,5451
0,1,25,armfav,armjanus,3,east,1,39,5,1209,1200,y,wiped,22.0,5.5,0,3,0.000,0.406,10347,3234
1,1,26,corfav,armrock,1,east,0,46,10,1196,1200,y,wiped,23.0,5.5,0,4,0.000,0.381,7923,4651
0,0,26,armfav,armrock,3,east,1,39,10,1209,1200,y,wiped,28.5,5.0,0,4,0.000,0.341,6949,4962
1,1,27,armflea,armflash,1,east,0,58,11,1218,1210,y,wiped,13.0,5.0,0,10,0.000,0.632,3822,3083
1,0,26,armflea,corstorm,0,west,0,58,11,1218,1210,y,wiped,60.0,6.0,0,6,0.000,0.393,8970,5201
1,1,28,corfav,corlevlr,2,west,1,42,5,1092,1100,y,wiped,10.5,5.5,0,5,0.000,0.892,8343,783
0,1,26,armflea,corstorm,2,west,1,58,11,1218,1210,y,wiped,59.5,5.5,0,4,0.000,0.340,9875,5666
1,1,29,armflea,corthud,1,east,0,60,9,1260,1260,y,wiped,20.0,6.0,0,7,0.000,0.551,7469,4647
1,0,27,corfav,cormist,1,east,0,48,8,1248,1240,y,wiped,49.0,4.5,0,4,0.000,0.444,6029,3922
0,0,27,corfav,armart,3,east,1,47,9,1222,1215,y,wiped,65.0,5.5,0,2,0.000,0.215,7949,4443
0,1,27,armflea,corgator,0,west,0,57,10,1197,1200,y,wiped,29.5,5.0,0,10,0.000,0.754,4048,2100
1,1,30,armfav,corlevlr,1,east,0,43,6,1333,1320,y,wiped,10.0,5.5,0,6,0.000,0.776,8897,2010
1,0,28,armfav,armflash,3,east,1,39,11,1209,1210,y,wiped,12.0,4.5,0,11,0.000,0.583,4385,3466
0,1,28,armflea,armfav,0,west,0,57,39,1197,1209,x,wiped,12.0,4.0,26,0,0.334,0.000,2486,4353
0,1,29,armfav,corthud,0,west,0,41,9,1271,1260,y,wiped,17.0,5.0,0,8,0.000,0.641,7630,3769
0,0,28,armflea,armart,1,east,0,58,9,1218,1215,y,wiped,54.0,6.5,0,4,0.000,0.314,7224,3892
1,1,31,corfav,corcrash,3,east,1,48,10,1248,1250,x,wiped,32.0,5.5,44,0,0.735,0.000,1220,6451
1,0,29,corfav,corcrash,2,west,1,48,10,1248,1250,x,wiped,32.0,6.0,41,0,0.708,0.000,1396,6467
0,1,30,corfav,armham,1,east,0,45,9,1170,1170,y,wiped,15.5,6.0,0,7,0.000,0.581,6418,3963
0,0,29,corfav,corfav,3,east,1,46,46,1196,1196,x,wiped,33.5,4.0,7,0,0.085,0.000,4093,4487
0,1,31,armflea,corlevlr,0,west,0,52,5,1092,1100,y,wiped,11.5,5.5,0,5,0.000,0.887,9314,823
1,1,32,corfav,armflash,2,west,1,47,11,1222,1210,y,wiped,27.0,5.0,0,11,0.000,0.636,4577,3018
0,0,30,armfav,corllt,3,east,1,38,13,1178,1170,y,wiped,13.5,5.5,0,11,0.000,0.783,5323,1925
0,1,32,corfav,corstorm,3,east,1,47,11,1222,1210,y,wiped,28.0,5.5,0,5,0.000,0.353,8745,5622
1,0,30,armflea,armflea,3,east,1,57,57,1197,1197,x,wiped,45.5,4.0,10,0,0.113,0.000,3323,3771
0,0,31,armflea,cormist,1,east,0,59,8,1239,1240,y,wiped,54.5,4.5,0,4,0.000,0.498,5170,3558
1,0,31,armfav,armrock,0,west,0,39,10,1209,1200,y,wiped,28.5,5.5,0,4,0.000,0.314,7440,5131
1,1,33,corfav,armrock,0,west,0,46,10,1196,1200,y,wiped,58.0,5.5,0,4,0.000,0.343,8231,4921
0,1,33,corfav,armllt,2,west,1,46,14,1196,1190,draw,stalemate,77.0,6.0,1,12,0.022,0.802,5315,1887
0,0,32,armflea,corraid,0,west,0,56,5,1176,1175,y,wiped,47.5,5.5,0,4,0.000,0.442,6167,5766
1,1,34,armfav,corwolv,2,west,1,44,8,1364,1360,y,wiped,37.5,5.5,0,4,0.000,0.342,11811,4030
0,1,34,armfav,corak,0,west,0,39,28,1209,1204,y,wiped,10.5,4.5,0,26,0.000,0.752,4410,2041
1,1,35,armfav,corraid,3,east,1,38,5,1178,1175,y,wiped,18.5,5.0,0,5,0.000,0.489,6788,5293
1,0,32,armfav,corllt,2,west,1,38,13,1178,1170,draw,stalemate,77.0,5.5,1,11,0.026,0.745,4544,2395
0,0,33,armflea,corllt,3,east,1,56,13,1176,1170,y,wiped,23.5,6.5,0,11,0.000,0.756,4968,2177
0,1,35,armfav,armllt,0,west,0,41,15,1271,1275,y,wiped,16.5,6.0,0,13,0.000,0.793,5417,2057
1,0,33,armfav,corak,3,east,1,39,28,1209,1204,y,wiped,9.5,4.5,0,26,0.000,0.786,4370,1780
1,1,36,armfav,armham,0,west,0,38,9,1178,1170,y,wiped,18.0,5.5,0,5,0.000,0.454,6422,5158
0,1,36,corfav,corlevlr,1,east,0,42,5,1092,1100,y,wiped,10.5,5.5,0,5,0.000,0.903,8380,723
0,0,34,armfav,armjanus,0,west,0,39,5,1209,1200,y,wiped,14.0,5.5,0,5,0.000,0.540,10878,2488
1,0,34,armflea,armwar,1,east,0,51,4,1071,1080,y,wiped,11.5,5.0,0,4,0.000,0.923,3377,518
0,1,37,armfav,armflash,1,east,0,39,11,1209,1210,y,wiped,13.0,4.5,0,8,0.000,0.594,4368,3401
0,0,35,armfav,armllt,1,east,0,41,15,1271,1275,y,wiped,12.0,5.5,0,13,0.000,0.822,5368,1741
1,1,37,corfav,corfav,0,west,0,46,46,1196,1196,y,wiped,27.0,4.0,0,7,0.000,0.094,4490,4056
0,0,36,armfav,armwar,1,east,0,35,4,1085,1080,y,wiped,11.5,4.5,0,4,0.000,0.739,4037,1737
1,1,38,armfav,armjeth,1,east,0,40,10,1240,1250,x,wiped,31.0,5.0,39,0,0.853,0.000,650,6353
0,0,37,armfav,armham,1,east,0,38,9,1178,1170,y,wiped,15.5,5.5,0,8,0.000,0.598,6977,3799
0,1,38,armflea,armham,0,west,0,56,9,1176,1170,y,wiped,48.5,6.0,0,7,0.000,0.521,7038,4499
1,0,35,armflea,corllt,0,west,0,56,13,1176,1170,draw,stalemate,81.5,6.0,2,10,0.036,0.710,4705,2647
0,1,39,armflea,corlevlr,3,east,1,52,5,1092,1100,y,wiped,11.5,5.5,0,5,0.000,0.921,8545,578
1,1,39,corfav,corak,2,west,1,46,28,1196,1204,y,wiped,25.5,4.5,0,27,0.000,0.727,4452,2234
0,0,38,armflea,armfav,1,east,0,57,39,1197,1209,x,wiped,26.0,4.0,20,0,0.241,0.000,2818,4395
0,1,40,armflea,armllt,1,east,0,57,14,1197,1190,y,wiped,22.0,6.0,0,11,0.000,0.660,4837,3085
0,0,39,armfav,armham,3,east,1,38,9,1178,1170,y,wiped,18.0,5.5,0,6,0.000,0.478,6723,4903
1,1,40,armflea,armjeth,0,west,0,59,10,1239,1250,x,wiped,30.5,6.5,54,0,0.842,0.000,621,6339
0,1,41,armflea,armwar,2,west,1,51,4,1071,1080,y,wiped,11.5,5.0,0,4,0.000,0.886,3369,760
1,1,41,corfav,corak,3,east,1,46,28,1196,1204,y,wiped,11.5,4.5,0,26,0.000,0.709,4484,2390
0,1,42,armflea,armwar,0,west,0,51,4,1071,1080,y,wiped,12.0,5.0,0,4,0.000,0.923,3352,517
1,0,36,corfav,armart,2,west,1,47,9,1222,1215,y,wiped,83.0,5.5,0,2,0.000,0.222,7355,4440
0,1,43,armflea,armjanus,2,west,1,57,5,1197,1200,y,wiped,51.0,6.5,0,2,0.000,0.242,12506,4625
0,0,40,armfav,armart,1,east,0,39,9,1209,1215,draw,stalemate,93.0,5.5,9,2,0.129,0.222,6083,4411
1,0,37,armfav,corwolv,3,east,1,44,8,1364,1360,y,wiped,54.5,5.5,0,2,0.000,0.249,9205,4528
1,1,42,armflea,corllt,2,west,1,56,13,1176,1170,draw,stalemate,77.0,6.0,1,11,0.018,0.767,4494,2154
0,1,44,armfav,armfav,0,west,0,39,39,1209,1209,y,wiped,28.0,4.0,0,9,0.000,0.116,4400,3879
0,0,41,armflea,armjeth,1,east,0,59,10,1239,1250,x,wiped,30.5,6.0,55,0,0.803,0.000,748,6350
0,0,42,armflea,armstump,1,east,0,54,5,1134,1125,y,wiped,16.0,5.5,0,5,0.000,0.535,6191,4341
1,1,43,corfav,armjanus,3,east,1,46,5,1196,1200,y,wiped,28.5,6.0,0,1,0.000,0.064,12023,5172
1,0,38,armflea,cormist,0,west,0,59,8,1239,1240,y,wiped,47.5,6.0,0,5,0.000,0.513,4973,3465
0,0,43,armfav,corak,1,east,0,39,28,1209,1204,y,wiped,10.5,4.5,0,25,0.000,0.738,4357,2148
0,1,45,corfav,armart,1,east,0,47,9,1222,1215,y,wiped,61.5,6.0,0,2,0.000,0.219,8378,4427
1,0,39,corfav,armham,3,east,1,45,9,1170,1170,y,wiped,16.5,6.0,0,8,0.000,0.597,5680,3779
0,0,44,armfav,armwar,0,west,0,35,4,1085,1080,y,wiped,12.5,5.0,0,4,0.000,0.673,4123,2164
0,0,45,corfav,armllt,1,east,0,46,14,1196,1190,y,wiped,15.5,6.5,0,12,0.000,0.781,5885,1997
1,1,44,armflea,armrock,0,west,0,57,10,1197,1200,y,wiped,66.5,6.0,0,4,0.000,0.374,8673,4742
1,0,40,armfav,corthud,2,west,1,41,9,1271,1260,y,wiped,45.0,5.0,0,9,0.000,0.630,7286,3820
0,0,46,armflea,armpw,2,west,1,57,22,1197,1188,y,wiped,27.5,5.0,0,17,0.000,0.462,3687,4580
0,1,46,corfav,corllt,2,west,1,45,13,1170,1170,draw,stalemate,78.5,5.5,1,11,0.022,0.731,5255,2487
1,1,45,armflea,corcrash,1,east,0,59,10,1239,1250,x,wiped,28.5,6.0,52,0,0.752,0.000,967,6452
0,0,47,armfav,armfav,2,west,1,39,39,1209,1209,x,wiped,19.0,4.5,6,0,0.090,0.000,4022,4420
0,1,47,corfav,corthud,3,east,1,48,9,1248,1260,y,wiped,16.0,5.5,0,8,0.000,0.611,6823,4010
1,0,41,corfav,corraid,0,west,0,45,5,1170,1175,y,wiped,38.5,5.5,0,5,0.000,0.640,5990,3719
1,1,46,armflea,corak,0,west,0,57,28,1197,1204,y,wiped,25.5,4.5,0,26,0.000,0.731,3731,2223
0,0,48,armfav,corgator,0,west,0,39,10,1209,1200,y,wiped,12.0,4.5,0,10,0.000,0.682,4771,2701
0,1,48,armfav,corstorm,2,west,1,39,11,1209,1210,y,wiped,20.5,5.5,0,7,0.000,0.445,7077,4741
1,0,42,armfav,armflash,0,west,0,39,11,1209,1210,y,wiped,12.0,4.5,0,8,0.000,0.636,4380,3041
1,1,47,armflea,corcrash,3,east,1,59,10,1239,1250,x,wiped,28.0,6.0,53,0,0.751,0.000,934,6436
0,0,49,armflea,corfav,3,east,1,57,46,1197,1196,x,wiped,38.5,4.0,7,0,0.056,0.000,3514,4551
0,1,49,armflea,armflash,2,west,1,58,11,1218,1210,y,wiped,28.5,5.0,0,7,0.000,0.497,3795,4218
0,0,50,armfav,armstump,3,east,1,36,5,1116,1125,y,wiped,21.0,5.0,0,3,0.000,0.423,6282,5352
1,0,43,armflea,cormist,2,west,1,59,8,1239,1240,y,wiped,62.5,5.0,0,4,0.000,0.500,4820,3578
0,1,50,armflea,armflash,0,west,0,58,11,1218,1210,y,wiped,28.0,5.0,0,9,0.000,0.565,3808,3626
1,1,48,corfav,cormist,3,east,1,48,8,1248,1240,y,wiped,55.0,5.0,0,4,0.000,0.469,5986,3764
1,0,44,armflea,armstump,3,east,1,54,5,1134,1125,y,wiped,16.0,5.5,0,5,0.000,0.451,6062,5130
1,1,49,armfav,armllt,2,west,1,41,15,1271,1275,y,wiped,14.5,5.5,0,13,0.000,0.795,5528,2006
0,0,51,corfav,armham,2,west,1,45,9,1170,1170,y,wiped,41.0,6.0,0,9,0.000,0.667,6284,3110
0,1,51,armflea,corcrash,2,west,1,59,10,1239,1250,x,wiped,29.0,6.0,52,0,0.782,0.000,850,6425
1,0,45,armflea,armjanus,1,east,0,57,5,1197,1200,y,wiped,29.0,6.5,0,1,0.000,0.137,12248,4773
0,1,52,corfav,armstump,0,west,0,43,5,1118,1125,y,wiped,17.0,5.0,0,5,0.000,0.455,5706,5086
0,0,52,corfav,corak,0,west,0,46,28,1196,1204,y,wiped,26.0,4.5,0,26,0.000,0.718,4437,2332
1,0,46,armflea,armfav,3,east,1,57,39,1197,1209,x,wiped,26.5,4.0,19,0,0.231,0.000,2892,4382
0,1,53,armflea,corfav,0,west,0,57,46,1197,1196,x,wiped,13.0,4.0,17,0,0.226,0.000,2886,4486
0,0,53,armflea,armwar,3,east,1,51,4,1071,1080,y,wiped,11.5,4.5,0,4,0.000,0.902,3428,657
1,1,50,corfav,corllt,0,west,0,45,13,1170,1170,draw,stalemate,80.0,5.5,1,11,0.022,0.717,5140,2620
1,0,47,corfav,corwolv,1,east,0,46,7,1196,1190,y,wiped,39.0,5.5,0,2,0.000,0.267,9435,3875
0,0,54,armfav,armwar,2,west,1,35,4,1085,1080,y,wiped,12.0,4.5,0,4,0.000,0.717,4109,1869
1,1,51,armfav,corraid,1,east,0,38,5,1178,1175,y,wiped,19.0,5.0,0,4,0.000,0.549,6449,4662
1,1,52,armfav,corthud,1,east,0,41,9,1271,1260,y,wiped,17.5,5.5,0,7,0.000,0.543,6677,4783
0,1,54,corfav,corthud,0,west,0,48,9,1248,1260,y,wiped,48.0,5.5,0,7,0.000,0.611,6862,4017
0,0,55,corfav,corgator,0,west,0,46,10,1196,1200,y,wiped,30.0,5.0,0,10,0.000,0.660,4767,2894
1,1,53,corfav,corraid,3,east,1,45,5,1170,1175,y,wiped,21.0,5.0,0,5,0.000,0.439,6096,5799
0,1,55,corfav,armwar,1,east,0,52,5,1352,1350,y,wiped,11.5,4.5,0,5,0.000,0.843,5203,1299
1,0,48,armflea,armllt,0,west,0,57,14,1197,1190,draw,stalemate,79.5,6.0,2,11,0.035,0.684,4506,2950
1,1,54,corfav,corgator,3,east,1,46,10,1196,1200,y,wiped,12.5,5.0,0,9,0.000,0.625,4750,3206
0,1,56,corfav,corraid,1,east,0,45,5,1170,1175,y,wiped,17.0,5.0,0,4,0.000,0.547,5964,4720
0,0,56,armflea,corstorm,3,east,1,58,11,1218,1210,y,wiped,29.0,6.0,0,4,0.000,0.353,9289,5543
1,1,55,armfav,corlevlr,3,east,1,43,6,1333,1320,y,wiped,10.5,5.5,0,6,0.000,0.716,8466,2487
1,0,49,corfav,corraid,2,west,1,45,5,1170,1175,y,wiped,41.5,5.5,0,5,0.000,0.562,5784,4525
1,1,56,corfav,corstorm,1,east,0,47,11,1222,1210,y,wiped,24.0,5.5,0,8,0.000,0.475,8700,4459
1,0,50,armflea,corgator,1,east,0,57,10,1197,1200,y,wiped,12.5,5.0,0,10,0.000,0.707,4016,2502
1,1,57,armfav,corfav,0,west,0,38,45,1178,1170,y,wiped,22.5,4.0,0,17,0.000,0.261,4281,3219
0,1,57,corfav,corstorm,0,west,0,47,11,1222,1210,y,wiped,58.0,5.5,0,5,0.000,0.331,8958,5717
1,0,51,corfav,armpw,2,west,1,46,22,1196,1188,y,wiped,26.5,4.5,0,19,0.000,0.539,4452,3933
0,1,58,corfav,corlevlr,0,west,0,42,5,1092,1100,y,wiped,10.5,5.5,0,5,0.000,0.873,7283,943
0,0,57,armflea,armart,2,west,1,58,9,1218,1215,draw,stalemate,101.0,6.5,2,2,0.034,0.222,7320,4419
1,0,52,armflea,corcrash,0,west,0,59,10,1239,1250,x,wiped,28.5,6.0,46,0,0.663,0.000,1321,6447
0,1,59,armflea,armllt,3,east,1,57,14,1197,1190,y,wiped,23.0,6.0,0,11,0.000,0.655,4869,3133
1,1,58,armfav,cormist,1,east,0,40,8,1240,1240,y,wiped,54.5,5.0,0,4,0.000,0.486,5565,3664
1,0,53,corfav,armwar,3,east,1,52,5,1352,1350,y,wiped,11.0,4.5,0,5,0.000,0.852,5183,1222
0,0,58,armfav,corstorm,3,east,1,39,11,1209,1210,y,wiped,34.5,5.5,0,5,0.000,0.290,7518,6098
0,1,60,armflea,corraid,1,east,0,56,5,1176,1175,y,wiped,18.5,5.5,0,5,0.000,0.520,6113,4984
1,1,59,armfav,cormist,2,west,1,40,8,1240,1240,y,wiped,32.0,5.0,0,4,0.000,0.468,5652,3774
1,0,54,armfav,armfav,3,east,1,39,39,1209,1209,x,wiped,20.0,3.5,4,0,0.070,0.000,4078,4426
0,1,61,armfav,corraid,2,west,1,38,5,1178,1175,y,wiped,18.5,5.0,0,4,0.000,0.537,6285,4819
1,0,55,armflea,armpw,1,east,0,57,22,1197,1188,y,wiped,12.5,5.0,0,15,0.000,0.498,3726,4296
0,1,62,armfav,armwar,3,east,1,35,4,1085,1080,y,wiped,12.0,4.5,0,4,0.000,0.691,4112,2048
1,1,60,armflea,armjanus,0,west,0,57,5,1197,1200,y,wiped,57.0,6.5,0,2,0.000,0.293,12899,3999
1,0,56,corfav,corthud,2,west,1,48,9,1248,1260,y,wiped,44.5,5.5,0,9,0.000,0.761,6371,2464
0,1,63,corfav,armjeth,1,east,0,48,10,1248,1250,x,wiped,33.0,5.5,45,0,0.823,0.000,816,6346
1,0,57,armfav,corgator,1,east,0,39,10,1209,1200,y,wiped,11.0,4.5,0,9,0.000,0.646,4710,2999
0,0,59,armflea,armart,0,west,0,58,9,1218,1215,draw,stalemate,112.5,6.5,2,2,0.034,0.222,8458,4493
1,0,58,armflea,corthud,3,east,1,60,9,1260,1260,y,wiped,19.0,6.0,0,7,0.000,0.564,7582,4540
0,0,60,armfav,armstump,0,west,0,36,5,1116,1125,y,wiped,19.0,5.0,0,4,0.000,0.357,6081,6022
1,0,59,armfav,corgator,3,east,1,39,10,1209,1200,y,wiped,10.5,4.5,0,10,0.000,0.670,4681,2813
1,1,61,armflea,corwolv,0,west,0,57,7,1197,1190,y,wiped,92.0,6.5,0,2,0.000,0.286,9292,3784
1,1,62,armfav,corllt,1,east,0,38,13,1178,1170,y,wiped,14.0,6.0,0,11,0.000,0.781,4863,1950
1,0,60,armfav,corstorm,0,west,0,39,11,1209,1210,y,wiped,20.5,5.5,0,8,0.000,0.503,7548,4209
0,1,64,corfav,cormist,2,west,1,48,8,1248,1240,y,wiped,68.0,5.0,0,4,0.000,0.439,5713,3992
0,0,61,corfav,corcrash,0,west,0,48,10,1248,1250,x,wiped,31.0,5.5,44,0,0.744,0.000,1202,6439
1,1,63,corfav,corcrash,1,east,0,48,10,1248,1250,x,wiped,31.0,5.5,46,0,0.825,0.000,806,6439
0,1,65,armflea,armrock,1,east,0,57,10,1197,1200,y,wiped,33.0,6.0,0,4,0.000,0.353,8904,4874
1,0,61,corfav,armjeth,0,west,0,48,10,1248,1250,x,wiped,31.0,5.5,46,0,0.817,0.000,842,6347
0,0,62,corfav,armrock,3,east,1,46,10,1196,1200,y,wiped,34.5,5.5,0,3,0.000,0.211,8539,5938
0,1,66,armfav,corlevlr,2,west,1,43,6,1333,1320,y,wiped,9.5,5.5,0,6,0.000,0.798,8656,1793
0,1,67,armflea,corak,1,east,0,57,28,1197,1204,y,wiped,13.0,5.5,0,27,0.000,0.732,3753,2213
1,1,64,armflea,armham,2,west,1,56,9,1176,1170,y,wiped,46.0,6.0,0,7,0.000,0.593,6534,3841
0,0,63,armfav,corcrash,1,east,0,40,10,1240,1250,x,wiped,33.5,5.0,40,0,0.874,0.000,547,6449
1,0,62,armfav,cormist,3,east,1,40,8,1240,1240,y,wiped,55.0,5.0,0,4,0.000,0.453,5411,3914
0,1,68,armflea,armpw,0,west,0,57,22,1197,1188,y,wiped,27.0,5.0,0,17,0.000,0.507,3717,4223
1,0,63,armfav,armrock,1,east,0,39,10,1209,1200,y,wiped,26.0,5.5,0,4,0.000,0.284,7223,5330
1,1,65,armflea,corthud,2,west,1,60,9,1260,1260,y,wiped,48.5,6.5,0,7,0.000,0.555,7200,4625
0,0,64,armflea,armfav,2,west,1,57,39,1197,1209,x,wiped,29.0,4.0,15,0,0.185,0.000,3012,4425
1,0,64,corfav,corllt,3,east,1,45,13,1170,1170,y,wiped,15.5,6.0,0,11,0.000,0.749,5627,2271
0,1,69,corfav,armpw,0,west,0,46,22,1196,1188,y,wiped,27.5,4.5,0,15,0.000,0.463,4438,4574
1,1,66,armfav,cormist,0,west,0,40,8,1240,1240,y,wiped,44.5,4.5,0,4,0.000,0.478,5729,3716
0,0,65,armfav,corwolv,0,west,0,44,8,1364,1360,y,wiped,102.5,5.5,0,2,0.000,0.250,12161,4552
