match,site,sequence,x,y,rep,x_end,x_team,n_x,n_y,metal_x,metal_y,winner,reason,seconds,contact_seconds,survivors_x,survivors_y,value_left_x,value_left_y,damage_taken_x,damage_taken_y
5,1,112,corstorm,armstump,0,west,0,10,5,1100,1125,y,wiped,43.5,9.0,0,3,0.000,0.032,8281,9258
4,0,109,armflea,cormist,0,west,0,59,8,1239,1240,y,wiped,24.5,5.5,0,5,0.000,0.398,5379,4296
4,1,108,armjeth,corfav,4,west,0,10,48,1250,1248,y,wiped,29.5,5.5,0,46,0.000,0.788,6347,952
5,0,108,armwar,armwar,1,east,0,4,4,1080,1080,x,wiped,25.0,9.0,3,0,0.094,0.000,5976,6639
4,0,110,corthud,armfav,7,east,1,9,41,1260,1271,x,wiped,15.5,5.5,9,0,0.601,0.000,4113,6691
4,1,109,armflea,armflea,6,west,1,57,57,1197,1197,x,wiped,25.5,4.0,3,0,0.031,0.000,3676,3821
5,1,113,armpw,corllt,4,west,0,20,12,1080,1080,y,wiped,35.5,9.0,0,1,0.000,0.056,8110,7849
5,0,109,armwar,cormist,4,west,0,4,7,1080,1085,x,wiped,26.0,8.0,4,0,0.592,0.000,2651,6201
4,1,110,armflea,corfav,2,west,1,57,46,1197,1196,x,wiped,12.0,4.0,12,0,0.140,0.000,3264,4528
5,0,110,armjeth,corthud,7,east,1,10,9,1250,1260,y,wiped,23.5,9.5,0,9,0.000,0.958,6927,436
4,0,111,armstump,corraid,4,west,0,5,5,1125,1175,y,wiped,38.5,8.5,0,3,0.000,0.235,9516,8048
5,0,111,corcrash,corlevlr,2,west,1,7,4,875,880,y,wiped,14.0,10.0,0,4,0.000,1.000,5125,0
5,1,114,corak,cormist,2,west,1,29,8,1247,1240,x,wiped,60.5,6.5,2,0,0.008,0.000,9101,7225
4,1,111,armpw,cormist,5,east,0,23,8,1242,1240,x,wiped,33.0,6.5,9,0,0.146,0.000,7747,7151
5,1,115,armflash,armart,2,west,1,11,9,1210,1215,x,wiped,21.0,8.0,11,0,0.746,0.000,2156,5659
4,1,112,corthud,corlevlr,2,west,1,8,5,1120,1100,y,wiped,21.0,11.5,0,4,0.000,0.633,9640,2740
5,0,112,armflash,corraid,3,east,1,11,5,1210,1175,y,wiped,29.5,7.5,0,2,0.000,0.247,8917,7808
4,0,112,corcrash,armart,0,west,0,10,9,1250,1215,y,wiped,81.5,18.5,0,4,0.000,0.350,7133,3976
5,1,116,armart,corgator,2,west,1,8,9,1080,1080,y,wiped,17.5,8.5,0,8,0.000,0.823,5034,1453
4,1,113,armpw,cormist,2,west,1,23,8,1242,1240,x,wiped,37.0,6.0,10,0,0.199,0.000,7317,7147
5,0,113,cormist,corfav,6,west,1,8,48,1240,1248,x,wiped,44.5,5.5,2,0,0.126,0.000,6217,6003
4,0,113,armwar,armflash,0,west,0,4,10,1080,1100,x,wiped,18.5,6.5,3,0,0.310,0.000,4535,7651
5,1,117,armflea,armstump,7,east,1,54,5,1134,1125,y,wiped,17.0,5.5,0,4,0.000,0.427,6124,5387
5,1,118,armflea,corgator,5,east,0,57,10,1197,1200,y,wiped,11.5,5.0,0,10,0.000,0.492,4241,4295
4,1,114,armjanus,corraid,7,east,1,5,5,1200,1175,x,wiped,25.5,10.0,3,0,0.370,0.000,3586,10818
4,0,114,corcrash,corraid,6,west,1,11,6,1375,1410,y,wiped,25.5,9.0,0,6,0.000,0.843,7737,1963
5,0,114,armham,armham,4,west,0,9,9,1170,1170,y,wiped,42.0,10.5,0,3,0.000,0.178,9845,7915
5,1,119,corcrash,armstump,1,east,0,9,5,1125,1125,y,wiped,27.5,8.5,0,5,0.000,0.836,6232,1554
4,0,115,armrock,corgator,4,west,0,10,10,1200,1200,y,wiped,23.5,8.0,0,8,0.000,0.412,7477,5104
4,1,115,armrock,armjanus,7,east,1,10,5,1200,1200,y,wiped,33.5,10.0,0,2,0.000,0.220,8977,4523
5,0,115,armflea,armstump,0,west,0,54,5,1134,1125,y,wiped,12.5,6.0,0,5,0.000,0.571,5800,4005
5,1,120,armrock,corlevlr,0,west,0,11,6,1320,1320,y,wiped,18.5,10.5,0,6,0.000,0.727,9167,2440
5,0,116,armflea,corraid,7,east,1,56,5,1176,1175,y,wiped,16.5,6.0,0,3,0.000,0.435,6252,5818
4,1,116,armflea,armart,4,west,0,58,9,1218,1215,x,wiped,19.0,6.5,22,0,0.225,0.000,3733,5651
5,1,121,armrock,corwolv,1,east,0,10,7,1200,1190,x,wiped,25.5,10.5,7,0,0.206,0.000,6119,5690
5,0,117,armjeth,corstorm,2,west,1,7,8,875,880,y,wiped,21.0,9.5,0,8,0.000,0.771,4926,1457
4,0,116,corcrash,corwolv,6,west,1,11,8,1375,1360,y,wiped,55.5,21.0,0,3,0.000,0.202,8398,5936
4,1,117,armrock,cormist,7,east,1,9,7,1080,1085,x,wiped,35.0,7.5,6,0,0.447,0.000,3778,6605
5,1,122,armflash,corwolv,3,east,1,11,7,1210,1190,x,wiped,18.5,8.0,11,0,0.897,0.000,857,5287
5,0,118,corlevlr,cormist,4,west,0,5,7,1100,1085,x,wiped,20.5,9.5,4,0,0.738,0.000,1919,6645
4,0,117,armpw,corcrash,2,west,1,23,10,1242,1250,x,wiped,16.5,7.5,23,0,0.768,0.000,2064,6452
5,1,123,corstorm,armjanus,7,east,1,11,5,1210,1200,y,wiped,33.5,8.5,0,2,0.000,0.042,10267,5352
5,0,119,corwolv,corwolv,7,east,1,7,7,1190,1190,y,wiped,29.0,15.0,0,5,0.000,0.205,5945,4597
4,1,118,armflea,armflea,0,west,0,57,57,1197,1197,y,wiped,27.5,5.0,0,3,0.000,0.037,3826,3674
4,0,118,armjeth,corthud,6,west,1,10,9,1250,1260,y,wiped,23.5,9.0,0,9,0.000,0.937,7017,662
5,0,120,armham,corcrash,5,east,0,9,9,1170,1125,x,wiped,21.5,10.0,9,0,0.856,0.000,1378,6301
5,1,124,armjanus,armart,6,west,1,5,9,1200,1215,x,wiped,26.0,11.5,4,0,0.513,0.000,2757,6403
4,0,119,armrock,armjanus,2,west,1,10,5,1200,1200,y,wiped,35.0,10.5,0,2,0.000,0.226,8679,4417
5,1,125,armflea,corthud,2,west,1,60,9,1260,1260,y,wiped,16.5,6.0,0,7,0.000,0.597,7075,4195
5,0,121,armart,corfav,3,east,1,9,47,1215,1222,y,wiped,18.0,6.0,0,29,0.000,0.364,5641,3550
4,1,119,armjeth,armart,1,east,0,10,9,1250,1215,y,wiped,70.5,18.0,0,4,0.000,0.328,7520,4186
5,0,122,armflea,corlevlr,6,west,1,52,5,1092,1100,y,wiped,10.0,6.0,0,5,0.000,0.901,8597,740
5,1,126,armflea,corraid,2,west,1,56,5,1176,1175,y,wiped,15.5,6.0,0,5,0.000,0.480,6105,5343
4,0,120,corak,corstorm,5,east,0,28,11,1204,1210,y,wiped,37.0,7.5,0,4,0.000,0.269,9944,6256
4,1,120,corstorm,corlevlr,0,west,0,10,5,1100,1100,y,wiped,19.0,11.0,0,4,0.000,0.684,8160,2443
5,0,123,corthud,armart,4,west,0,9,9,1260,1215,x,wiped,25.0,9.5,8,0,0.713,0.000,3113,6099
5,1,127,corak,corstorm,6,west,1,28,11,1204,1210,y,wiped,30.5,8.0,0,4,0.000,0.290,9675,6069
4,1,121,armham,corwolv,5,east,0,9,7,1170,1190,x,wiped,21.5,11.0,8,0,0.388,0.000,6000,5848
4,0,121,armflash,corraid,4,west,0,11,5,1210,1175,y,wiped,31.0,7.0,0,2,0.000,0.112,8924,9174
5,0,124,armflash,corwolv,4,west,0,11,7,1210,1190,x,wiped,19.5,8.5,11,0,0.620,0.000,3224,5331
5,1,128,armflash,armfav,7,east,1,11,39,1210,1209,x,wiped,13.0,4.5,9,0,0.381,0.000,5154,4469
4,0,122,armflash,armfav,6,west,1,11,39,1210,1209,x,wiped,11.5,5.0,10,0,0.541,0.000,3830,4445
5,1,129,armflea,corak,1,east,0,57,28,1197,1204,y,wiped,16.0,4.5,0,13,0.000,0.234,3923,6284
4,1,122,armflash,corraid,2,west,1,11,5,1210,1175,y,wiped,31.0,6.5,0,3,0.000,0.199,8922,8255
5,0,125,armrock,corthud,0,west,0,7,6,840,840,y,wiped,28.0,10.5,0,3,0.000,0.422,5741,4302
4,0,123,armpw,armfav,5,east,0,22,38,1188,1178,x,wiped,10.5,5.0,20,0,0.549,0.000,3819,4269
5,1,130,corstorm,armfav,7,east,1,11,39,1210,1209,x,wiped,15.5,5.5,11,0,0.611,0.000,3310,7329
4,1,123,corstorm,corwolv,5,east,0,11,7,1210,1190,x,wiped,25.5,10.5,11,0,0.575,0.000,3654,5715
5,0,126,armfav,armfav,0,west,0,39,39,1209,1209,x,wiped,24.5,4.0,7,0,0.058,0.000,4126,4396
4,1,124,armfav,corllt,5,east,0,38,13,1178,1170,y,wiped,14.0,6.0,0,11,0.000,0.652,5678,3185
4,0,124,corcrash,corwolv,2,west,1,11,8,1375,1360,y,wiped,49.0,21.0,0,3,0.000,0.320,8296,4959
5,1,131,armstump,cormist,1,east,0,5,7,1125,1085,x,wiped,32.0,7.5,4,0,0.619,0.000,3531,6427
5,0,127,corgator,cormist,2,west,1,9,7,1080,1085,x,wiped,21.0,7.0,9,0,0.684,0.000,2386,6190
4,0,125,armflea,armllt,2,west,1,57,14,1197,1190,y,wiped,15.5,6.5,0,12,0.000,0.646,5129,3192
4,1,125,armwar,armjanus,2,west,1,5,6,1350,1440,y,wiped,26.5,9.5,0,2,0.000,0.301,8578,4521
4,0,126,armstump,corlevlr,1,east,0,5,5,1125,1100,y,wiped,16.5,9.5,0,4,0.000,0.787,9440,1604
5,0,128,corstorm,armllt,5,east,0,10,13,1100,1105,x,wiped,46.5,15.0,4,0,0.331,0.000,5101,9429
4,1,126,armpw,armstump,6,west,1,21,5,1134,1125,y,wiped,25.5,7.5,0,3,0.000,0.307,9268,6479
4,0,127,armflea,corwolv,7,east,1,57,7,1197,1190,x,wiped,18.5,7.0,31,0,0.366,0.000,2400,5288
5,1,132,armart,armllt,2,west,1,10,16,1350,1360,y,wiped,76.5,15.0,0,5,0.000,0.162,6366,9394
5,0,129,armart,armfav,4,west,0,9,39,1215,1209,y,wiped,18.5,6.0,0,31,0.000,0.619,5628,1962
4,1,127,armjanus,armjanus,4,west,0,5,5,1200,1200,y,wiped,19.5,11.5,0,2,0.000,0.217,6088,4414
5,1,133,armpw,armflea,1,east,0,22,57,1188,1197,x,wiped,12.5,5.0,11,0,0.251,0.000,6376,3843
4,0,128,armflash,armstump,2,west,1,10,5,1100,1125,y,wiped,26.0,7.0,0,3,0.000,0.083,8017,8566
5,0,130,cormist,corfav,2,west,1,8,48,1240,1248,x,wiped,22.5,5.5,5,0,0.332,0.000,4785,5450
4,1,128,corak,corgator,1,east,0,28,10,1204,1200,y,wiped,20.5,6.5,0,7,0.000,0.280,8410,6157
5,0,131,armpw,armllt,0,west,0,22,14,1188,1190,y,wiped,22.0,9.0,0,8,0.000,0.274,9386,6552
5,1,134,corgator,corraid,4,west,0,10,5,1200,1175,y,wiped,42.0,7.5,0,1,0.000,0.030,9088,10142
4,1,129,armwar,corstorm,4,west,0,4,10,1080,1100,x,wiped,28.5,9.0,3,0,0.296,0.000,4722,7745
4,0,129,armham,armham,6,west,1,9,9,1170,1170,y,wiped,59.5,10.5,0,1,0.000,0.000,9897,9788
5,0,132,corak,armjanus,1,east,0,28,5,1204,1200,y,wiped,24.0,8.5,0,4,0.000,0.602,11519,2165
4,0,130,armwar,armwar,6,west,1,4,4,1080,1080,y,wiped,25.5,9.5,0,3,0.000,0.208,6643,5210
4,1,130,armfav,cormist,1,east,0,40,8,1240,1240,x,wiped,47.0,5.0,4,0,0.034,0.000,5142,7181
5,1,135,cormist,armllt,6,west,1,6,11,930,935,x,wiped,53.5,13.5,6,0,0.840,0.000,851,7316
5,0,133,armjanus,corlevlr,2,west,1,5,5,1200,1100,y,wiped,18.5,11.5,0,3,0.000,0.239,5652,5689
4,0,131,corraid,cormist,1,east,0,6,9,1410,1395,x,wiped,33.5,7.5,6,0,0.641,0.000,4405,8381
4,1,131,armart,cormist,6,west,1,8,7,1080,1085,y,wiped,48.0,8.5,0,4,0.000,0.208,5397,5213
5,0,134,armham,corthud,5,east,0,11,10,1430,1400,x,wiped,44.5,9.5,3,0,0.129,0.000,10321,12051
5,1,136,armstump,armstump,1,east,0,5,5,1125,1125,x,wiped,46.5,8.5,1,0,0.044,0.000,9342,9535
4,0,132,armham,corgator,5,east,0,11,12,1430,1440,x,wiped,29.0,8.5,5,0,0.408,0.000,6794,10621
5,0,135,armwar,corlevlr,1,east,0,4,5,1080,1100,y,wiped,17.0,10.5,0,4,0.000,0.639,6677,2652
5,1,137,armjeth,corgator,7,east,1,10,10,1250,1200,y,wiped,20.5,7.0,0,10,0.000,0.899,6462,861
4,0,133,corak,corgator,5,east,0,28,10,1204,1200,y,wiped,29.5,7.0,0,3,0.000,0.134,8454,7442
4,1,132,armjeth,armllt,3,east,1,10,15,1250,1275,y,wiped,51.5,13.0,0,15,0.000,0.988,6423,109
5,0,136,armart,corfav,4,west,0,9,47,1215,1222,y,wiped,18.0,6.0,0,29,0.000,0.502,5621,2655
5,1,138,armham,armham,2,west,1,9,9,1170,1170,x,wiped,41.0,10.5,2,0,0.121,0.000,8476,9795
4,0,134,armrock,armflash,6,west,1,10,11,1200,1210,y,wiped,23.0,7.5,0,7,0.000,0.384,7487,5648
4,1,133,armrock,armart,3,east,1,9,8,1080,1080,x,wiped,26.0,10.0,9,0,0.368,0.000,4323,5678
5,0,137,corlevlr,cormist,2,west,1,5,7,1100,1085,x,wiped,22.5,9.5,4,0,0.734,0.000,1893,6723
4,0,135,corak,corlevlr,0,west,0,31,6,1333,1320,y,wiped,11.5,8.0,0,6,0.000,0.995,11209,43
5,1,139,armham,armjanus,3,east,1,11,6,1430,1440,y,wiped,34.0,10.5,0,1,0.000,0.118,13519,6049
5,0,138,armrock,armham,4,west,0,12,11,1440,1430,y,wiped,27.5,10.0,0,7,0.000,0.539,9683,5603
4,1,134,corraid,corwolv,3,east,1,5,7,1175,1190,x,wiped,29.5,10.0,4,0,0.364,0.000,6679,5648
4,0,136,corak,armllt,1,east,0,28,14,1204,1190,y,wiped,26.5,9.5,0,7,0.000,0.234,9105,6887
5,1,140,armwar,armart,2,west,1,4,8,1080,1080,x,wiped,22.0,9.5,4,0,0.689,0.000,2084,5043
5,0,139,armwar,corak,7,east,1,4,25,1080,1075,x,wiped,21.0,7.0,4,0,0.558,0.000,2911,7357
5,0,140,corthud,corwolv,0,west,0,10,8,1400,1360,x,wiped,23.0,10.5,10,0,0.562,0.000,5058,6686
5,1,141,armart,corwolv,2,west,1,10,8,1350,1360,y,wiped,35.5,14.5,0,6,0.000,0.303,7462,4563
4,0,137,corcrash,armflash,1,east,0,7,8,875,880,y,wiped,18.5,7.5,0,8,0.000,0.964,4528,221
4,1,135,corraid,cormist,7,east,1,6,9,1410,1395,x,wiped,37.0,7.5,5,0,0.676,0.000,4028,8340
5,0,141,armflea,corcrash,3,east,1,59,10,1239,1250,x,wiped,27.0,6.0,41,0,0.557,0.000,1717,6445
5,1,142,armpw,armfav,0,west,0,22,38,1188,1178,x,wiped,24.5,5.5,16,0,0.539,0.000,3919,4293
4,1,136,corcrash,corfav,0,west,0,10,48,1250,1248,y,wiped,28.5,5.5,0,44,0.000,0.763,6446,1077
4,0,138,armstump,corraid,3,east,1,5,5,1125,1175,y,wiped,43.0,9.0,0,2,0.000,0.149,9615,9049
5,0,142,armpw,corraid,0,west,0,26,6,1404,1410,y,wiped,22.0,7.5,0,6,0.000,0.602,10930,4947
4,1,137,corthud,corlevlr,4,west,0,8,5,1120,1100,y,wiped,23.5,11.0,0,4,0.000,0.542,9900,3464
5,1,143,armham,armllt,3,east,1,9,14,1170,1190,x,wiped,37.5,15.5,6,0,0.578,0.000,3854,9892
4,0,139,armart,corlevlr,0,west,0,8,5,1080,1100,y,wiped,19.0,11.5,0,5,0.000,0.896,5751,784
5,0,143,armham,armham,7,east,1,9,9,1170,1170,x,wiped,39.0,10.5,4,0,0.140,0.000,8227,9831
4,1,138,armham,armflea,2,west,1,9,56,1170,1176,x,wiped,19.0,6.0,5,0,0.406,0.000,5572,6667
4,0,140,armflash,corgator,1,east,0,11,10,1210,1200,y,wiped,19.5,6.5,0,7,0.000,0.414,8436,5013
5,1,144,corak,armart,6,west,1,28,9,1204,1215,x,wiped,29.0,8.0,19,0,0.430,0.000,5138,5695
5,0,144,armfav,armllt,4,west,0,41,15,1271,1275,y,wiped,13.0,5.5,0,13,0.000,0.672,6367,3261
4,0,141,corraid,corlevlr,2,west,1,5,5,1175,1100,y,wiped,17.0,10.0,0,4,0.000,0.720,10450,2163
5,1,145,armflea,corfav,0,west,0,57,46,1197,1196,x,wiped,12.0,4.5,14,0,0.181,0.000,3098,4542
4,1,139,armjanus,armllt,4,west,0,5,14,1200,1190,x,wiped,37.0,16.0,2,0,0.258,0.000,3877,11342
5,0,145,corwolv,corwolv,2,west,1,7,7,1190,1190,x,wiped,36.5,15.5,2,0,0.071,0.000,5523,6259
4,0,142,armjeth,corfav,3,east,1,10,48,1250,1248,y,wiped,29.5,5.5,0,46,0.000,0.809,6347,875
5,1,146,corthud,corllt,1,east,0,9,14,1260,1260,x,wiped,37.0,16.0,6,0,0.620,0.000,3818,10048
4,1,140,armflash,armflash,4,west,0,11,11,1210,1210,y,wiped,27.5,6.5,0,4,0.000,0.142,8377,7196
5,0,146,corgator,corlevlr,2,west,1,11,6,1320,1320,y,wiped,14.5,9.0,0,6,0.000,0.880,10461,1038
5,1,147,armflea,corstorm,4,west,0,58,11,1218,1210,y,wiped,18.5,6.0,0,7,0.000,0.492,7788,4264
4,0,143,armfav,armfav,4,west,0,39,39,1209,1209,y,wiped,25.5,4.0,0,7,0.000,0.087,4394,4026
5,0,147,corthud,corlevlr,1,east,0,8,5,1120,1100,y,wiped,21.0,11.5,0,5,0.000,0.501,9701,3613
5,1,148,armpw,armrock,1,east,0,20,9,1080,1080,x,wiped,23.5,7.5,6,0,0.163,0.000,7568,6780
4,0,144,armflea,corraid,6,west,1,56,5,1176,1175,y,wiped,14.0,5.5,0,5,0.000,0.581,5899,4358
4,1,141,armflea,cormist,4,west,0,59,8,1239,1240,y,wiped,47.0,5.0,0,2,0.000,0.198,5075,5757
5,0,148,corak,corak,5,east,0,28,28,1204,1204,y,wiped,24.5,6.0,0,7,0.000,0.130,8296,7198
5,1,149,corraid,corwolv,2,west,1,5,7,1175,1190,x,wiped,27.5,10.0,5,0,0.472,0.000,5469,5454
4,0,145,armrock,corwolv,4,west,0,10,7,1200,1190,x,wiped,26.0,10.5,5,0,0.148,0.000,6717,5883
5,0,149,corstorm,corstorm,3,east,1,11,11,1210,1210,x,wiped,40.0,10.0,5,0,0.400,0.000,5359,8787
4,1,142,armrock,armllt,3,east,1,10,14,1200,1190,x,wiped,41.5,14.5,5,0,0.395,0.000,4427,9998
5,0,150,corraid,corfav,2,west,1,5,45,1175,1170,x,wiped,19.0,5.5,5,0,0.492,0.000,5231,5562
4,0,146,corthud,cormist,4,west,0,10,9,1400,1395,x,wiped,30.0,8.5,9,0,0.664,0.000,3814,8474
4,1,143,corcrash,corlevlr,6,west,1,7,4,875,880,y,wiped,14.0,10.0,0,4,0.000,1.000,5066,0
5,1,150,armjeth,armart,3,east,1,10,9,1250,1215,y,wiped,64.0,18.0,0,4,0.000,0.219,7136,5040
4,1,144,armpw,corllt,3,east,1,20,12,1080,1080,x,wiped,35.5,8.5,2,0,0.028,0.000,8195,8170
4,0,147,armjeth,corllt,7,east,1,10,14,1250,1260,y,wiped,67.5,14.0,0,14,0.000,0.997,6408,26
4,1,145,corstorm,corfav,1,east,0,11,47,1210,1222,x,wiped,16.5,6.5,11,0,0.514,0.000,4077,8012
4,0,148,corthud,corlevlr,5,east,0,8,5,1120,1100,y,wiped,22.5,11.5,0,4,0.000,0.527,9815,3475
4,0,149,armwar,corraid,4,west,0,5,6,1350,1410,y,wiped,39.5,8.0,0,2,0.000,0.043,8502,11953
4,1,146,armart,corllt,6,west,1,8,12,1080,1080,y,wiped,89.0,15.0,0,4,0.000,0.072,5166,8565
4,0,150,armflea,armllt,7,east,1,57,14,1197,1190,y,wiped,14.0,6.0,0,11,0.000,0.528,6334,4163
4,0,151,armpw,armfav,4,west,0,22,38,1188,1178,x,wiped,11.5,5.0,18,0,0.550,0.000,3811,4259
4,0,152,corstorm,corfav,3,east,1,11,47,1210,1222,x,wiped,19.0,7.0,9,0,0.378,0.000,5288,8427
4,1,147,cormist,corllt,6,west,1,7,12,1085,1080,x,wiped,63.0,14.0,3,0,0.429,0.000,3578,8396
4,0,153,corstorm,armllt,3,east,1,10,13,1100,1105,x,wiped,39.5,15.0,6,0,0.490,0.000,3865,9350
6,1,1,armflea,corgator,3,east,1,57,10,1197,1200,y,wiped,14.5,5.5,0,7,0.000,0.457,4117,4646
6,0,1,armwar,cormist,3,east,1,4,7,1080,1085,x,wiped,25.0,8.0,4,0,0.591,0.000,2650,6192
6,1,2,armwar,armflea,7,east,1,4,51,1080,1071,x,wiped,11.5,2.5,4,0,0.810,0.000,1265,3459
6,1,3,armrock,armwar,0,west,0,9,4,1080,1080,y,wiped,25.5,9.0,0,4,0.000,0.401,6737,3917
6,0,2,cormist,cormist,1,east,0,8,8,1240,1240,y,wiped,58.5,8.5,0,2,0.000,0.056,7442,6992
6,1,4,armart,corlevlr,6,west,1,8,5,1080,1100,y,wiped,15.0,11.0,0,5,0.000,1.000,5596,0
6,0,3,corstorm,armart,7,east,1,11,9,1210,1215,x,wiped,29.5,9.5,9,0,0.514,0.000,4369,5999
6,1,5,armrock,corraid,7,east,1,10,5,1200,1175,y,wiped,40.5,10.5,0,4,0.000,0.302,7788,7307
6,0,4,corstorm,corlevlr,5,east,0,10,5,1100,1100,y,wiped,21.5,12.0,0,5,0.000,0.593,8591,2966
6,1,6,armrock,cormist,2,west,1,9,7,1080,1085,x,wiped,31.0,8.5,8,0,0.460,0.000,3681,6605
6,0,5,armrock,corwolv,6,west,1,10,7,1200,1190,x,wiped,29.5,11.0,4,0,0.225,0.000,6365,5670
6,1,7,armflea,corwolv,3,east,1,57,7,1197,1190,x,wiped,18.0,7.0,34,0,0.346,0.000,2698,5292
6,0,6,armham,corraid,2,west,1,9,5,1170,1175,x,wiped,35.5,10.0,3,0,0.284,0.000,6896,10455
6,1,8,armstump,corgator,3,east,1,6,11,1350,1320,x,wiped,25.0,7.5,5,0,0.277,0.000,8066,9779
6,0,7,armjeth,armflash,3,east,1,7,8,875,880,y,wiped,21.0,7.0,0,8,0.000,0.972,4447,174
6,1,9,armjeth,armstump,0,west,0,9,5,1125,1125,y,wiped,28.0,9.5,0,5,0.000,0.845,6181,1451
6,0,8,armham,armflea,3,east,1,9,56,1170,1176,x,wiped,18.0,-0.5,7,0,0.549,0.000,4234,6802
6,1,10,armpw,corcrash,7,east,1,23,10,1242,1250,x,wiped,17.0,8.0,23,0,0.781,0.000,1920,6440
6,0,9,armjanus,corfav,6,west,1,5,46,1200,1196,x,wiped,16.0,6.5,5,0,0.602,0.000,2187,11085
6,1,11,armjeth,corthud,1,east,0,10,9,1250,1260,y,wiped,23.5,9.5,0,9,0.000,0.886,6956,1182
6,0,10,corak,armfav,7,east,1,28,39,1204,1209,x,wiped,10.5,5.0,25,0,0.596,0.000,3331,4432
6,1,12,armflash,corwolv,2,west,1,11,7,1210,1190,x,wiped,16.0,8.0,11,0,0.808,0.000,1612,5308
6,0,11,corak,corwolv,1,east,0,28,7,1204,1190,x,wiped,22.5,8.0,8,0,0.082,0.000,8623,5347
6,0,12,armham,corak,6,west,1,9,27,1170,1161,x,wiped,21.5,7.5,8,0,0.481,0.000,4886,8968
7,0,1,armrock,armfav,1,east,0,10,39,1200,1209,x,wiped,17.5,6.0,6,0,0.367,0.000,4793,7335
6,1,13,corwolv,corllt,4,west,0,8,15,1360,1350,y,wiped,73.5,16.5,0,1,0.000,0.007,6170,11340
6,0,13,corthud,armflash,5,east,0,8,10,1120,1100,y,wiped,29.0,7.0,0,3,0.000,0.143,9195,6793
7,1,1,armflea,cormist,6,west,1,59,8,1239,1240,y,wiped,45.0,6.0,0,2,0.000,0.148,5164,6098
6,1,14,armfav,corlevlr,4,west,0,43,6,1333,1320,y,wiped,10.0,6.5,0,6,0.000,0.836,7827,1428
7,0,2,corak,corak,6,west,1,28,28,1204,1204,y,wiped,30.5,-0.5,0,5,0.000,0.121,8341,7248
6,0,14,armflash,cormist,3,east,1,7,5,770,775,x,wiped,16.5,6.0,7,0,0.595,0.000,2119,4404
7,1,2,armflash,cormist,2,west,1,7,5,770,775,x,wiped,20.5,6.5,6,0,0.471,0.000,2822,4422
6,1,15,corwolv,corfav,2,west,1,7,46,1190,1196,y,wiped,14.5,6.0,0,29,0.000,0.490,5291,2918
6,0,15,armpw,armstump,1,east,0,21,5,1134,1125,y,wiped,21.5,7.5,0,4,0.000,0.283,8855,6682
7,0,3,armflea,cormist,1,east,0,59,8,1239,1240,y,wiped,37.5,5.5,0,2,0.000,0.225,4951,5526
6,1,16,armflash,corfav,3,east,1,11,47,1210,1222,x,wiped,16.5,5.0,10,0,0.435,0.000,4699,4600
7,1,3,corak,armstump,7,east,1,26,5,1118,1125,y,wiped,25.0,7.0,0,5,0.000,0.420,8478,5414
7,0,4,armflea,armflash,1,east,0,58,11,1218,1210,y,wiped,13.0,5.5,0,10,0.000,0.468,3829,4424
7,1,4,armflea,corthud,6,west,1,60,9,1260,1260,y,wiped,18.5,7.5,0,7,0.000,0.569,8040,4437
6,0,16,corfav,corfav,3,east,1,46,46,1196,1196,y,wiped,24.5,4.5,0,13,0.000,0.174,4508,3660
6,1,17,armfav,armfav,7,east,1,39,39,1209,1209,x,wiped,24.5,4.5,8,0,0.151,0.000,3741,4368
7,0,5,armjeth,cormist,6,west,1,10,8,1250,1240,y,wiped,41.0,8.0,0,8,0.000,0.857,6785,1028
7,1,5,armrock,armham,3,east,1,12,11,1440,1430,y,wiped,34.5,11.0,0,7,0.000,0.305,9917,8296
6,0,17,armwar,corcrash,0,west,0,5,11,1350,1375,x,wiped,19.5,8.5,5,0,1.000,0.000,0,7145
6,0,18,armjeth,corlevlr,1,east,0,7,4,875,880,y,wiped,13.5,10.0,0,4,0.000,1.000,5250,0
7,0,6,corstorm,corcrash,3,east,1,8,7,880,875,x,wiped,22.0,10.0,8,0,0.814,0.000,1157,5060
7,1,6,armjeth,armflea,3,east,1,10,60,1250,1260,y,wiped,30.0,6.5,0,43,0.000,0.539,6340,1811
7,0,7,armham,corfav,3,east,1,9,45,1170,1170,x,wiped,13.5,6.0,9,0,0.659,0.000,3174,6110
6,1,18,armart,corllt,5,east,0,8,12,1080,1080,y,wiped,74.0,14.5,0,6,0.000,0.174,5137,7078
6,0,19,corcrash,corraid,7,east,1,11,6,1375,1410,y,wiped,26.5,8.5,0,6,0.000,0.891,7712,1369
7,1,7,armham,armwar,6,west,1,10,5,1300,1350,y,wiped,29.0,10.0,0,4,0.000,0.184,10514,6713
7,0,8,armwar,corak,6,west,1,4,25,1080,1075,x,wiped,21.5,7.5,4,0,0.414,0.000,3870,7428
6,1,19,armham,armfav,2,west,1,9,38,1170,1178,x,wiped,13.0,5.5,9,0,0.706,0.000,2753,6190
6,0,20,armwar,corwolv,5,east,0,5,8,1350,1360,x,wiped,20.0,9.0,5,0,0.604,0.000,3271,6118
7,0,9,armflash,armart,1,east,0,11,9,1210,1215,x,wiped,20.0,8.5,11,0,0.737,0.000,2254,5637
7,1,8,corcrash,armstump,7,east,1,9,5,1125,1125,y,wiped,31.0,9.0,0,5,0.000,0.824,6551,1645
